article_url,group,like_count,corpus_title,corpus_day,article_title,writer_name,writer_url,publish_datetime,browse_count,text_content,h1,h2,h3,h4,h5,h6,crawled_date
https://ithelp.ithome.com.tw/articles/10191667,ModernWeb,0,激戰ReactJS30天系列,1,【Day01】前情提要,kgh831127,https://ithelp.ithome.com.tw/users/20107674/ironman,1513771125000000000,113,"
ReactJS
是我在不久前接觸到較新的技術
當時用起來的心得
實在是似懂非懂又沒有足夠的時間透徹研究
導致對於基本概念機近全無
只有簡單的知道他是什麼東東而已
然而一個東西就這樣處理一半懸在那邊
感覺實在是有點給他渾身不對勁
所以
基於想要雪恥的心情加上多到溢出來的好奇心
我就決定要在這30天內
與ReactJS好好激戰一下啦~
在這30天中
筆記大致會分成三個部分：
讓自己了解學的是什麼東東
學習的時候偶爾會碰到不明所以的地方
有的時候是專有名詞
有的時候是特定或習慣的用法
如果不能好好理解來龍去脈
很容易成為死記而無法活用
因此我會在這部分下一些功夫
期望能夠真正理解其中的意義及用法
達到真正的融會貫通
進階練習提升熟悉度
基本規則了解了之後
接下來就是能不能靈活運用
我認為透過實際操作比較能真正將所學化作能力
因此在這部分
我會找尋一些題目來練習實作
並記錄撰寫過程、碰到的問題和解決方法
透過這樣的方式讓自己真正學會React
最後希望能夠自己設定一個小小目標
並且用React去實作出來
了解現況並且靈活運用
現今世代已經進入互相合作的時代了
一味的低頭猛寫是沒有意義的
因此在這裡我會尋找一些
常見的或熱門的開發套件來練習使用
不僅看看別人都是如何開發或使用ReactJS
也能讓自己往後開發相關技術的程式的時候
能夠更快速的進入狀況
大家好 我是瑞瑞（Ray）
我自認是一個
心智年齡低下好奇心旺盛過了頭偶爾強迫症發作個性內向又害羞
的臺北市立大學碩士班在學學生
因緣際會聽說了這個活動
於是抱著自我挑戰的心態就和兩個大學時期同班同學組隊參加了這次的鐵人賽
由於敝人不才在下我天生金魚腦特性
對於很多專有名詞的標準定義可能不是很能夠記憶清晰
加上我個人偏向實作能力大於理論的學習模式
因此在記筆記的時候我會有一些額外小習慣
像是把專有名詞的定義理解後
再用自己的語言描述並記錄起來
如果對於一些文章內用詞感到疑惑
可以在最後面的名詞註記那邊找找看
也許只是我的表達方式比較特別一點歐歐=P
針對內容的部分
基於小弟只是一個準備從資訊領域的學界進入到業界的小小小嫩嫩
可能很多地方還不是很懂
如若有任何不適當用詞或者理解錯誤的地方
還請各位讀者大大、資訊大神們不吝賜教
如果有跟我一樣的初初初心者
也很歡迎一起來討論喔=D
30天熱度這個名稱來自3分鐘熱度
我們每個團隊成員都有一些原因導致好像偶爾會出現3分鐘熱度的狀態
像我個人就是因為太金魚了
所以還沒過多久就忘記自己要做的事情
其他成員還有像是懶癌末期或者超級工讀生
導致我們都有
身理上心理上行為上
出現看起來3分鐘熱度的現象
但是這次不一樣！
所以我們以這個活動的30天作為熱度的延燒時間
並且做為我們的戰隊名稱
期望能互相督促並且一起完成這30天內各自的目標。
如果對於我們的學習筆記有興趣的話
可以留言或訂閱或追蹤我們
也很歡迎大家一起來討論歐歐
Day1 end
by 瑞Ray　ヽ(・×・´)ゞ","['前言', '內容規劃', '作者嘰嘰喳喳', '團隊 30天熱度', '>>> 隊友任意門 >>>']",,"['第一部分', '第二部分', '第三部分']",,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192416,自我挑戰組,1,花式PHP系列,13,Laravel：深入config:cache,牙膏大師,https://ithelp.ithome.com.tw/users/20106636/ironman,1513769363000000000,121,"這篇文章的性質偏向個人在研究 config:cache 指令的實作，
其中仍有部份自己不能理解、理解錯誤的部份，如果有前輩發現，還請不吝指教！
與這指令搭配的還有 php artisan config:clear，
兩者搭配用來對 Laravel 專案的設定檔產生快取，增進效能。
下指令時會執行到 \Illuminate\Foundation\Console\ConfigCacheCommand 這個檔案。
那這隻檔案的執行點是 fire() 這個函式，裡面依序做了幾個動作：
快取檔案產生好之後，具體要研究它如何被 Laravel 載入的話，
需要找到 \Illuminate\Foundation\Bootstrap\LoadConfiguration 這個檔案
在 \Illuminate\Foundation\Bootstrap\LoadConfiguration 檔案中，
定義了一個叫做 bootstrap 的 public 函式，其中便包含我想知道的東西。
底下是該函式的程式碼：
設定檔快取的載入流程差不多就是這樣了，
更細部的步驟需要繼續深入 loadConfigurationFiles() 。
其實我還是不太懂 getConfigurationNesting() 的用意為何，
而且取出 $tree 之後回頭在 getConfigurationFiles() 之中，
把它與路徑的 basename 串在一起當成 key 的意義在哪？
不過我在猜，
tree 就是我們在使用 config('app.env') 時的「app」（指向 config/app.php）吧？
呀，居然寫到Laravel的章節了，
可是已經有點懶的寫了阿～
","['PHP ARTISAN CONFIG:CACHE', '下指令時發生了什麼魔法？', 'murmur', '參考']","['載入設定檔快取', '細部步驟']","['loadConfigurationFiles', 'getConfigurationFiles', 'getConfigurationNesting']",['嘗試解釋自己看不懂的部份'],,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192401,DevOps,1,Kubernetes30天學習筆記系列,1,[Day1]前言&介紹Kubernetes,zxcvbnius,https://ithelp.ithome.com.tw/users/20103753/ironman,1513768977000000000,154,"第一次認識Kubernetes(aka. k8s)，莫約去年夏天時候的事。那時候還在一家新創擔任後端工程師，在資源有限的情況下，每個人都須身兼多職，除了開會、討論產品、程式開發、有時還需拜訪客戶。而同時，系統維護以及產品更新也是我們一個重要的課題，如何快速開發客戶的需求、如何確保系統的穩定、以及如何協助團隊之間合作更流暢等，可以說是忙得焦頭爛額。而Kubernetes給人最直接的感受是，相較於系統複雜的設定，只需要一名系統兼運維的工程師負責部署與維護、其他人就能更專注在開發上，即便像我們這樣『小』團隊、也是有能力面對複雜的系統設計，這並不是因為我們做了什麼，而是Kubernetes已經幫我們做了很多事情。
希望在未來30天裡，能每天不間斷的跟大家分享，不只帶大家認識Kubernetes，在最後幾天，也能使用第三方套件Kops帶著大家操作，在實際應用的環境中，架設Kubernetes與使用。這次的學習筆記可以分為以下幾個方向：
介紹與開發環境架設
Kubernetes基礎概念與實作
Kubernetes進階概念與實作
如何管理Kubernetes

(圖片擷取自：kubernetes.io)
如果對於Docker, Container還不太熟悉的讀者，不妨先看過IThome的專欄 Container技術三部曲，也許會對什麼是container更加了解
Kubernetes是一個協助我們自動化部署、擴張以及管理容器應用程式(containerized applications)的系統。相較於需要手動部署每個容器化應用程式(containers)到每台機器上，Kubernetes可以幫我們做到以下幾件事情：
筆者過去曾參與過大型專案開發，上線產品、除錯、與測試功能都包在一起。每次發布新功能、修改代碼都非常膽戰心驚，哪怕是一個bug也會影響整個系統效能。而相較於這樣單體架構(Monolithic Architecture)的服務，微服務(microservices)架構大大減少程式複雜度，將每個服務依照各自業務需求獨立出來，以Rest API互相構通。而microservices概念的導入，改善了我們過去所面臨到的問題：
然而，當系統中的微服務越來越多時，管理上也會面臨到很大的挑戰。而Kubenetes的出現，則是幫我們管理這些微服務程式更加方便。
可以跑在任何地方 Can run anywhere
Kubernetes可以運行在任何地方：不論是私有雲、公有雲(像是AWS, Google cloud platform)、或是混合雲。
高度模組化 High modular
每個服務都被切成一個container，不論是要做修改、擴張、甚至將服務遷移到另外一台機器，都可以快速被部署。
活躍的社群 Open source & active community
Kubernetes是開源的，受到社群的關注度也非常高。
Google的背書 Backed by Google
最初版的Kubernetes是由Google內部Borg team的成員撰寫且現在仍在持續維護。Google使用他們自身的系統Borg管理容器化應用長達十年多。Kubernetes的目的即是將Borg最精華的部分取出來，使得開發者能夠更簡單、直接應用。
筆者也還在學習Kubernetes中，如有對於文章有任何疑問或建議，也歡迎大家留言給我唷^_^","['前言', '未來30天的學習筆記', '所以，什麼是Kubernetes', '為何使用Kubenetes', 'Kubernetes的優點', 'Q&A', '參考連結']",,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192437,SoftwareDevelopment,0,Kotlinwithandroidstudio開發30天不間斷系列,1,#Kotlinandroid30天開發不間斷day1.安裝Androidstuio/kotlin/ankosupport,tedlee,https://ithelp.ithome.com.tw/users/20107700/ironman,1513768353000000000,133,"30天攻略行程表
day 1.安裝Android stuio / kotlin / anko support
day 2.kotlin 語法介紹
day 3.Android 介面設計
day 4.Android 介面設計-補充篇
day 5.Android 物件控制與監聽事件
day 6.Android 物件控制與監聽事件-補充篇
day 7.Android Activity
day 8.Android Activity-補充篇
day 9.Android 訊息元件
day 10.Android 訊息元件-補充篇
day 11.Android 繪圖
day 12.Android 繪圖-補充篇
day 13.Android 清單元件
day 14.Android 清單元件-補充篇
day 15.Android Service
day 16.Android Service-補充篇
day 17.Android Brodcast Receiver
day 18.Android Brodcast Receiver-補充篇
day 19.Android Google Map
day 20.Android Google Map-補充篇
day 21.Android SQL Lite
day 22.Android SQL Lite-補充篇
day 23.Android 儲存資料
day 24.Android 儲存資料-補充篇
day 25.Android 多媒體
day 26.Android 多媒體-補充篇
day 27.Android 專案1
day 28.Android 專案2
day 29.Android 專案3
day 30.Android 專案4
Day 1 安裝Android stuio / kotlin / anko support
今天所寫部分比較簡單 如何安裝Android studio 與Kotlin 工作環境
安裝部分沒啥特別的 依現在的程度 如果有問題都可以在之後工具中修改

安裝Anko support
Anko套件是在Android studio 中Kotlin使用者比較常用的一個套件 這個套件讓Android studio 寫法上可以省略很多奇奇怪怪

建立第一個專案

在完成以上作業之後 再新增專案時下方會有選項Include Kotlin support 預設是要勾選 才能用Kotlin 開發

請在bulid.gradle(Module:app) 注意有無導入

由於Kotlin 屬於比較新的語言 有時在網路上比較難找到支援資訊 所以寫不出來又找不到相關支援的話 最後大絕招是寫JAVA再轉Kotlin Android studio內部支援 JAVA => Kotlin
",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192432,ModernWeb,1,邁向JavaScript勇者之路系列,17,"ES6開始的新生活let,const",卡斯伯,https://ithelp.ithome.com.tw/users/20083608/ironman,1513767637000000000,156,"接下來本篇開始會介紹 ES6 語法，在很久之前聽到 ES6 這個名詞時我都是保持觀望的態度，裡面有許多語法讓我感覺的不是很真實，像是 ...、=>、class 等等，這些看起來與現有的 JavaScript 很不搭嘎 :(。
ES6 許多語法與現有的觀念有很大的關係，其中也很大一部分是為了改進現有的語法，就以本篇要介紹的 let、const 來說也是如此。這些語法改進目前很多問題，最大的感受在於 Promise()，他可以把非同步的語法處理得更漂亮。
至於該不該了解(或學習) ES6？當然要，這已經是可以用在伺服器端(Node.js)及瀏覽器(Chrome)，就如同 CSS 中的 Flex 是非常好用的語法，在各大主流網站都可以看到他的蹤影，與其不斷的觀望，不如實際體驗一次才能了解。
注意：目前還不是所有語法支援，詳細可參考 MDN 或 Can I use
ES6 出現以後，為了潮，我自己也是想先從最容易改變的變數開始，如果不了解看文件大致可以了解：
雖然還是有差異，但直接使用上確實感受不明顯，我們可以將先前的範例使用 let 來試試看：
將以上的 var 修改成 let。
和先前沒什麼不同，這個 console.log 的結果是 老媽，如果不去探究原理，其實還真的沒什麼感覺，不過現在在實戰上已經推薦多用 let 少用 var，接下來我們來看看差在哪裡。
先前提到 var 的重要觀念，在於變數的範圍在 function，而 let 的作用域在 block，block 意指 {} 這個符號(許多文件稱它為花括號，我自己則喜歡稱它大括號)，除了 function 以外 if、for 的 {} 都屬於 let 的作用域。
下面的範例可以看到，小明這個變數在兩者的結尾是不同的，因為 {} 所定義的空間並不同。
但我們知道，大多時候我們並不會這樣寫，常見的習慣中我們會將變數宣告放在 function 的前方，那麼我們再來看另一個情境：
如果先不講結果，你會認為以上出現什麼樣的結果呢？
我先前跟大家一樣都會猜 1，因為 for 幾次不就是幾次嗎 :D。但實際執行時會發現答案其實會是 這執行第 10 次... (延續 10 次)，因為 var 會直接將 i 宣告成全域變數，不斷透過 for 迴圈累加，在 setTimeout 實際執行時只會拿到 10 這個數字。
所以此段要正確地執行，可以使用 let 宣告 i 這個變數，i會被緊緊的鎖在 for... 後方的 {} 內。
用此種方法，就會正確的出現，因為 let 是屬於 block 變數。
除此之外，在先前有介紹過，var 在全域下的變數會直接再 window 上，可以在這裡使用 console.log() 看看兩者之間的差異：
這也是 let 的一大特性，他並不會讓整個 window 物件掛上在全域環境所宣告的變數，對於愛乾淨不喜歡污染全域的開發者會是一大福音。
const 是宣告一個常數，簡單來說就是不可以再做修改的變數(常數)，以下面這個範例來說，小明如果使用 const 做宣告，那麼就無法再使用 let、const 做調整了。
過去可以先宣告變數 (還記得吧，宣告變數未賦予值會是 undefined)，但 const 在宣告時一定要賦予值。
使用 const 宣告的物件，其內層屬性依然可以做調整，因為物件是傳參考，所以在此依然可以修改屬性。(一家人的成員依然可以更動)
承上，已經被明確宣告的物件，沒有辦法再調整其參考的物件(一家人的成員並不會被另一家取代)。
相信上述對於 let、const都有了基本的了解，那麼不管你有沒有開始寫 ES6，請問一下下述問題如何修正：
沒有使用 let 的情況下要如何修正成可以依序執行？
答案在下方
成功了嗎!?或許你能想到更棒的解法喔～
文章同時發表於：https://wcc723.github.io/javascript/2017/12/20/javascript-es6-let-const/",,"['ES6 的變數：let', 'const', 'var 的額外問題']","['let 與 var', 'let 與 for loop', 'const 必須一定要有值', '物件依然是參考']",,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192428,SoftwareDevelopment,0,擁抱Clojure系列,1,[第01天]擁抱Clojure：前言,林萌,https://ithelp.ithome.com.tw/users/20092259/ironman,1513766963000000000,239,"世界太新，很多事物還沒有名字，必須用手指頭伸手去指。
— 賈西亞•馬奎茲《百年孤寂》
Clojure 從 2007 年由創始人 Rich Hickey 公開發表以來，至今已經經過十個年頭。經過十年歲月的演進，Clojure 程式語言已經被越來越多公司採用，也有許多優秀的開源專案選擇使用 Clojure，是成熟與實用的程式語言。
Clojure 是動態程式語言，意思是指在 Clojure 裡頭，撰寫者可以在執行時期隨時改變構成程式的元素，例如物件、型態或函式，擁有比靜態更多的彈性與自由。
除了是動態程式語言之外，Clojure 也是一個函數式程式語言。如果搜尋網路上函數式程式語言的定義，可以找出每個人都有不同的看法。但是基本的看法是不變的，那就是函式能夠被當成基本型態一樣自由地建立、可以當成另一個函式的參數傳遞、也可以被當成函式的返回值，傳遞給上層的函式呼叫者。
Clojure 屬於 LISP 程式語言家族的一員，亦即它們有相似的語法以及「程式如資料」設計理念。從外觀上看起來就是一堆括號與關鍵字組合而成。LISP 程式語法使用前置表示法，將運算元或函式名稱擺放在括號中的第一個位置，其他位置則擺放參數或運算子。有其他程式語言經驗的人初次遇見時，可能會因爲它相異於目前主流的語法而卻步，然而如果花點時間耐心學習，將會理解到 LISP 語法其實非常簡單，但是在簡單的語法之中還能有複雜的變化，搭配強大的巨集系統，足以構建複雜的大型軟體系統。
Clojure 也是一個寄宿在 JVM 的程式語言，利用 JVM 成熟的虛擬化以及動態編譯技術，和數以萬計爲 JVM 編寫的成熟函式庫，能夠開發穩定可靠的軟體系統。雖然也有使用 .NET 技術的 Clojure 可供使用，但是目前的成熟程度仍然無法與使用 JVM 技術的 Clojure 相比。
Clojure 另外一個特點則是提供了方便簡單的並行程式設計方法，讓撰寫程式的人不必再去處理複雜的並行問題，專心處理核心問題。搭配設計精巧的語言特性，撰寫程式的人亦可以簡單地將程式遷移到具備多核心處理器的環境之中，充分發揮多核心處理器平行運算的能力。
Clojure 還提供了豐富好用的資料結構，這些資料結構都是不可變以及持久存在的。不可變指的是一個資料結構一旦建立之後，就無法再修改它，必須再建立新的資料結構存放新的資料；持久存在則是 Clojure 在建立新資料時會參考舊資料的內容，從舊資料中分支出的新的資料結構。這樣的方法有效地利用了空間，並減少了重新建立資料的時間。
如果你是想要了解學習 Clojure 的讀者，這一系列的文章就是爲你而寫的。雖然這一系列文章是寫給初學 Clojure 的讀者，但是如果你有其他程式設計語言的經驗，例如物件導向程式語言 Python 或 Ruby，這一系列的文章便非常的適合你。如果你完全是一個程式設計語言的新手，建議你搭配其他市面上一般程式語言學習的書籍一起閱讀。
如果你已經是個非常有經驗的程式設計老手，想要鑽研 Clojure 內部結構或是精妙的設計手法，這一系列的文章並不適合你，建議你可以另外再去閱讀更專門的書籍。
建議的閱讀方式是從頭開始閱讀起，有助於循序地了解 Clojure 的整體樣貌，在文章之中亦會穿插示範用的程式碼或操作，希望閱讀的各位讀者都可以在電腦上親自輸入並觀察結果。除了藉由輸入程式碼體會 Clojure 程式的樣貌之外，更可以在輸入並執行的過程中，了解還有哪些知識需要再補強。
在閱讀此一系列文章時候，或許因爲與過往學習的程式語言不同，而有卡關不理解的地方。這時候請你放慢腳步並保持耐心，畢竟新的思維並不是那麼容易就可以體會，但是一旦了解之後，定是非常舒暢愉快。
還有就是不要害怕括號。Clojure 程式中有很多的括號，那其實是 LISP 程式語言家族表現程式碼的方法，非常的單純與簡潔。當你多花時間體會之後，你將會對這種程式語言的表現手法感到讚歎！搭配編輯工具的套件來使用，輸入或修改括號不再是繁瑣無趣的工作。
在本系列文章中，有時候會在命令列模式下輸入指令，例如：
其中的 $ 符號代表命令列模式下的提示符號，是不需要實際輸入的，只有 $ 符號之後的文字才需要輸入。
除了命令列的提示符號之外，本系列文章中還會讓讀者在 REPL 之下輸入程式碼，例如：
分號在 Clojure 程式語言中代表的是註解區域的開頭，所有分號之後的文字將被忽略不會當作程式執行。在這裡表示 Clojure 程式運行之後的結果。
這裡將會假設讀者你已經有一臺電腦可以使用，並且電腦中搭載了你熟悉的編輯器。還會假設你不會害怕在命令列模式下操作，因爲有很多時候將會在命令列模式下輸入程式碼。
因爲 Clojure 寄宿在 JVM 之上，所以你使用的電腦需要安裝 Java，如果不確定你的電腦是否安裝了 Java，你可以在命令列下輸入：
如果出現類似以下的訊息，表示你的環境已經安裝了 Java，你可以到下一個步驟安裝 Leiningen：
Java 版本必須要在 1.6 以上才可正常運作。
如果沒有安裝 Java，請到 Java 官方網站 下載並安裝。
Leiningen 是 Clojure 的專案管理工具，類似 Java 中的 Maven 或 Node.js 中的 npm。首先到 Leiningen 官方網站 遵從指示安裝之後，在命令列上輸入以下指令：
如果出現類似以下的訊息，代表你的 Leiningen 已經安裝成功：
請注意，第一次執行 Leiningen 時因爲還會下載額外的套件，所以需要比較多的時間，請耐心等待。
當你的電腦已經安裝了 Java 與 Leiningen 之後，便可以開始建立專案了。在命令列模式之下輸入：
Leiningen 便會開始建立一個目錄名稱爲 embracing-clojure，目錄中已經預先放置了一些程式碼與專案的設定檔。再來切換到專案的目錄底下：
切換目錄之後，執行以下指令開啓 REPL：
出現類似以下訊息就表示 REPL 已成功開啓：
你可以試着在其中輸入程式碼 (+ 1 2) 並按下 Enter 按鍵，你將會看到以下的訊息：
REPL 是 Read Evaluation Print Loop 的簡稱，在 REPL 環境會將你輸入的程式碼讀入 (Read)，對程式碼求值 (Eval) 取得結果之後，把結果輸出到顯示裝置 (Print)，並一再地重複這一系列的動作 (Loop)。在 REPL 中不僅可以將腦中的想法一步步地輸入驗證，亦可以利用 REPL 測試已經寫好的程式碼，快速且即時的回應將使得程式更快的驗證，確保程式的正確。
恭喜你！你已經成功地執行了第一個 Clojure 程式！
從本篇文章中你已經知道 Clojure 的歷史與特性，知道它是建立在 JVM 上的語言並支持並行設計。也知道 Clojure 屬於 LISP 程式語言家族的一份子，還有 Clojure 的資料結構都是不可變的，不用再擔心哪邊的程式修改了不該修改的資料。
你也已經下載並安裝了 Java 與 Leiningen，利用 Leiningen 建立了第一個 Clojure 專案，還在 REPL 中輸入了第一個 Clojure 運算式。
還不賴吧？今天就先到這裡，下一篇文章再見囉！
（本篇文章同步刊登於 GitHub，歡迎在文章下方留言或發送 PR 給予建議與指教）",['前言'],"['Clojure 是什麼', '適合的讀者', '如何使用', '使用慣例', '該準備的工具', '回顧']","['安裝 Java', '安裝 Leiningen', '建立專案']",,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192425,自我挑戰組,0,30天Python學習分享路程系列,1,Python撰寫前的準備,jim0612,https://ithelp.ithome.com.tw/users/20107812/ironman,1513766843000000000,142,"再撰寫Python程式語言前，
只要先到官網(https://www.python.org/downloads/ )選擇適合自己的作業系統與位元數的檔案將他下載下來
並進行安裝,即可開始撰寫Python程式囉
Python雖然再安裝完成後會有一個陽春版的IDE供程式人員開發使用,如果妳不喜歡他提供的IDE的話
以下有幾個不錯的選擇
jupyter notebook(http://jupyter.org/install.html )
PyCharm(https://www.jetbrains.com/pycharm/download/#section=linux )
再現代寫程式對開發人員來說有個好的IDE,就像神器一樣,幫我們省了很多要做的事情,
如果是使用PyCharm內有非常多的Plugin可以安裝,接下來我的介紹也會以PyCharm為主
我會介紹簡單的PyCharm介面操作與Python基礎的語法跟Python相關的函式
再來深入到使用request,BeautifulSoup與selenium函式庫,開發一個爬蟲程式,
只是個簡單的小應用,想學高深技巧,來這邊可能不太適合
明天我會介紹用PyCharm來建我們第一個Python專案,並介紹Python的簡介",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10191874,自我挑戰組,0,迷失在挨踢叢林的獎金獵人系列,6,「獎金獵人小分享」-HackNTU,獎金獵人,https://ithelp.ithome.com.tw/users/20107677/ironman,1513766563000000000,127,"嗨，我是獎金獵人，現在正迷失在挨踢叢林當中，唯有提供各種資訊養分給願意帶我走出叢林的當地居民，我才能成功離開。
今天要介紹的是已經舉辦到了第五屆的HackNTU，延續著“To think, to hack“的精神，但改變以往活動的競賽性質，以「分享交流」為這次的核心。並以軟體、手機應用程式和雲端服務等整合，開發具潛在目標市場的4G行動創作活動。
本次HackNTU圍繞在兩大主題「#資料科學」及「#公民科技」，希望在發揮創意中能帶入對社會議題的關懷。此次的活動持續三天，包含一天的Expo及一天的Demo。在三天的活動當中，規劃了許多交流活動，包含與會者媒合、MiniDemo、闖關活動、主題餐敘等。
#資料科學
資料科學（ Data Science ），是一門利用數據學習知識的學科，其目標是通過從數據中提取出有價值的部分來生產數據產品。結合了許多領域中的理論和技術，包括應用數學，統計，模式識別，機器學習，數據可視化，數據倉庫，以及高性能計算。 數據科學技術可以幫助我們正確的處理數據的並協助我們在生物，社會科學，人類學等領域進行研究。
在這之前或與你不熟悉什麼是「資料科學」，但你一定曾經聽過「大數據」。
我們能說「資料科學」就是「大數據的科學」嗎？
其實，從事「資料科學」，就像是在挖金礦，人人都希望有效率的找到黃金，因此我們需要一些工具與方法。
資料科學中談的就是這些工具與方法，以統計與數學為基礎，發展出的諸多技術，而整座金礦山就是所謂的「大數據」，從中挖掘出價值的行動與過程，就是「資料科學」。
因此，當我們把「大數據」抽離時，資料科學中的那些技術依然存在，就像是挖礦的設備和方法不會因為今天沒有金礦而消失。但我們可以說，大數據的崛起確實吸引人們注意到「資料科學」。因此，當我們把「大數據」抽離時，資料科學中的那些技術依然存在，就像是挖礦的設備和方法不會因為今天沒有金礦而消失。但我們可以說，大數據的崛起確實吸引人們注意到「資料科學」。
#公民科技
公民科技是指一類技術（尤其是信息技術），此技術能夠促使公民參與公益事業發展，加強公民之間的交流，改善政府的基礎設施建設。「公民科技」包含公民應用、平台、以及實現上述目標的其他軟體。
舉例來說，g0v.tw（零時政府）就是近年來非常知名公民科技的展現之一，g0v以提供一個資訊透明化的社群，讓公民能夠更加確實了解政府運作、更快速了解議題，不被媒體壟斷，也才可有效監督政府，化為參與行動最終深化民主體質。
簡而言之，「公民科技」是善用當代的科技為工具，鼓勵人們溝通，提升公民參與意願，進而從事公共事務或公民運動，創造並共享社會價值。
今天要介紹的是分別獲得企業獎＿威盛電子 OLAMI 人機語音交互應用及大會技術人氣獎的SigmaGo 智慧導盲犬。
從挑選、訓練到配對、服役，導盲犬為人類奉獻牠的一生，但其實可以不必這樣辛苦。SigmaGo 智慧導盲犬 使用威盛電子提供的 OLAMI 中文語意分析平台及現場提供的 Raspberry Pi 3硬體開發套件，連結自製的 Arduino 機械犬，讓盲胞可以自然地使用中文向機械犬下指令，機械犬就會引導盲胞前往想去的地點， 讓盲人在擁有另一雙眼睛的同時，也讓狗兒可以擁有更自由的生活。SigmaGO, Go For It!

圖片轉載至臺大黑客松
想參加比賽卻不知道哪裡有嗎？歡迎鎖定獎金獵人網站唷！",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192420,自我挑戰組,0,資訊技術解戈迪安繩結系列,13,IT｜作業系統｜Linux｜Ubuntu安裝,ntausr4,https://ithelp.ithome.com.tw/users/20107621/ironman,1513766334000000000,145,"Ubuntu是一個以桌面應用為主的 GNU/Linux 作業系統，目前最新發行（嚐鮮）版本為 17.10（2017 年 10 月發表，九個月支援，至 2018 年 07 月）。它是一個開放原始碼、功能強大且免費的作業系統，除了作業系統以外，還有文書資料處理、影像處理、影音播放、燒錄、……等免費軟體。
支援並啟用虛擬化技術，若導入VirtualBoX時無法選擇64位元的 CPU，需要有支援 Intel 的 VT-x 或 AMD-V 虛擬化技術才行。
[純淨系統安裝範例（採用 14.04版）]
1.使用製作完成的光碟或USB隨身碟開機，電腦開機以後進入BIOS設定畫面，設定BIOS為光碟開機會USB隨身碟優先，

2.開啟的畫面如下圖所示，預設的語言為英文。

3.選擇「中文()」，點選「安裝Ubuntu」。

4.勾選「當安裝時下載更新」與「安裝這個第三方軟體」，點選「繼續」。

5.使用預設的選項「清除磁碟並安裝Ubuntu」，點選「立刻安裝」。

6.使用預設的時區「Taipei (台北)」，點選「繼續」。

7.鍵盤排列方式選擇「英語 (美式)」，點選「繼續」。

8.輸入名稱、電腦名稱、使用者名稱和密碼，選擇「需要我的密碼才能登入」，點選「繼續」。

9.正在複製檔案。

10.正在安裝系統。

11.安裝完成。

12.輸入密碼，按鍵盤的「Enter」鍵，登入Ubuntu 14.04。

13.已經登入，可以開始使用Ubuntu 14.04。

設定 root 登入
Ubuntu 預設不讓使用者用 root 登入，系統偶爾會使用root帳號，可透過此一方式修改系統設定，取得root帳號；建議於系統研發時可用，若作一般系統建議不要啟用root。
使用任意帳號登入, 假設是kevin
這樣就完成修改 root 密碼囉！快點試試能不能用root登入吧:p
另一種方式是每次用 kevin 登入後，輸入下面的指令，兩種選一種即可
這樣就可以取得 root 的權限做事了!",,,,,,,1513814115190786000
https://ithelp.ithome.com.tw/articles/10192214,自我挑戰組,0,JAVA三十天自我分享歷程系列,1,原來是第一天：前言,天氣真好,https://ithelp.ithome.com.tw/users/20107811/ironman,1513765651000000000,149,"原本是想要來這挑戰發文與檢視自己這幾年開發上的心得
但某一天忽然突發奇想
在網路上許多高手分享自己的技術與經驗，可是都建立再有基礎程度上
對於沒有學習過程式語言的人來說，卻宛如天書一般難以理解
現在的科技日新月異，再教育上更開始注重從小開始養成程式邏輯的學習
如何讓新手或是學生，對於程式語言上更能引發出興趣，這是一個滿艱難的挑戰
所以我打算寫一篇算是勵志的愛情短篇小說
使用故事引導新手能夠先看的下去
畢竟很多人剛開始學的時候
才發現最痛苦的不是不會，而是明明是中文書，你卻看不懂
故事中再用穿插的方式，一步步從基本的JAVA概念，慢慢衍生下去
但目前也只有大概的構想，許多內容還要再這三十天內慢慢完善
趁這個機會督促自己，趕快完成這項任務
不然平時想寫的時候都會被許多誘因給吸取靈魂
再寫的途中若是有更好的意見也歡迎各位大大指（鞭）教（小）指（力）教（點）
成語說的好，人多勢眾嗎（？
好吧好像不是這樣用的，反正期許自己能夠順利完成吧！
""人生最悲慘的不是做不到，而是不知道""",,,,,,,1513814115190786000
